0,0,0.82175791,0.16289623,0.035430949,0.46350405,0.056123748,0.6369127,0.096702017,0.26222494,0.51285195,0.47088784,0,0.46844751,0.88263988,0.35187817,0.15933383,0.3979452,0.61178726,0.54183459,0.40779442,0.81990051,0,0,0,0.16566314,0.41833866,0,0.028886832,0.43071657,0,0.27066058,0.057650015,0.54274088,0.13872077,0.64510727,0.40083969,0.47613996,0.54706329,0.68252206,0.045519374,0.008035673,0.31204009,0.44600335,0.64387679,0.43688342,0.20826153,0.11190951,0.14991321,0.27679726,0.24489321,0.24436639,0.6954028,0.23625633,0.14078298,0.42757222,0.19114724,0,0.55520743,0.044012096,0.30493677,0.2202369,0.41269961,0.55096924,0.68474102,0.17494261,0.44493291,0.59745032,0.19459322,0.61985898,0.37200648,0.32392353,0.2941809,0.10650533,0.33110929,0.5870266,0.41685462,0.008822796
0,0,0.80838072,0.1385254,0.034223802,0.41293532,0.085614674,0.60277575,0.066811435,0.21865235,0.53477627,0.47197312,0,0.43939894,0.81430113,0.34341317,0.14653036,0.26630068,0.58225,0.54060841,0.42071283,0.80209655,0,0,0,0.12209061,0.35675487,0,0.029337708,0.40960559,0,0.3244682,0.012229345,0.48428071,0.17414868,0.64604968,0.39595053,0.51587689,0.44171178,0.65795273,0.028479047,0.005213393,0.3263641,0.44651902,0.63655007,0.31281608,0.20169947,0.11123327,0.13525578,0.28243378,0.2139532,0.23152713,0.65030169,0.21034126,0.14633729,0.37036762,0.20889124,0,0.49893537,0.027566377,0.32559934,0.21521676,0.37841073,0.48485166,0.70200849,0.19695376,0.42939323,0.62689519,0.17558889,0.592897,0.34343752,0.33020994,0.26021749,0.14761999,0.2985675,0.55002373,0.31451824,0.01257416
0,0,0.83462882,0.099726997,0.025750203,0.44342393,0.10022895,0.59687948,0.050142728,0.19308957,0.5532462,0.43852004,0,0.44832209,0.75237632,0.36741826,0.16776299,0.22291666,0.57849604,0.51413542,0.35832554,0.74844635,0,0,0,0.10706185,0.33059573,0,0.038078383,0.43210471,0,0.28506497,0,0.50989658,0.15077181,0.66980451,0.39699906,0.52643389,0.34592691,0.63317084,0.040478233,0,0.28817201,0.45119905,0.6740396,0.22276282,0.26079246,0.10517536,0.13938724,0.24805611,0.21132977,0.21650255,0.68706512,0.17790376,0.17128927,0.33036485,0.23636305,0,0.49592084,0.016433034,0.3351649,0.24054871,0.35678539,0.44624057,0.67638952,0.18308623,0.4487879,0.59722733,0.1856268,0.55562854,0.3262735,0.31066108,0.20380339,0.12739919,0.31629854,0.48376036,0.25473496,0.006951939
0,0,0.84677726,0.11341153,0.038788266,0.44296965,0.13624759,0.63093281,0.037424479,0.14198428,0.5813908,0.4271121,0,0.41612613,0.7122736,0.36167681,0.13907313,0.18433972,0.53060132,0.57556438,0.39701775,0.65139294,0,0,0,0.091364428,0.34329486,0,0.011976094,0.42665902,0,0.2771329,0,0.51120591,0.14511558,0.67985684,0.34610039,0.53269136,0.27123058,0.62806141,0.064897053,0,0.31922755,0.49635294,0.61216211,0.19686626,0.25598857,0.10783201,0.1288476,0.28275427,0.21809302,0.20868869,0.61644119,0.16498035,0.16918406,0.3573885,0.24963175,0,0.56909949,0.003731975,0.36319309,0.22428091,0.35470372,0.45207489,0.66435999,0.23331374,0.46389839,0.5041967,0.19206542,0.48066244,0.29792961,0.29726496,0.16342084,0.11657491,0.28415924,0.46332887,0.23849306,0.003937127
0,0,0.93763036,0.12697943,0.031449463,0.42196053,0.14173053,0.61759079,0.037888724,0.11617277,0.56520736,0.4297263,0,0.4241772,0.67643023,0.35974178,0.11243454,0.1549321,0.55533814,0.54451907,0.35505322,0.61619556,0,0,0,0.062223248,0.38437116,0,0.022719011,0.41763476,0,0.27621102,0,0.50213379,0.12939943,0.76284027,0.36370543,0.51542127,0.22065765,0.65528935,0.073544063,0,0.36643836,0.47237498,0.62221044,0.22576098,0.27057928,0.12112121,0.087015346,0.27538928,0.22688505,0.17086747,0.55292547,0.13794124,0.17216265,0.33172983,0.28536427,0.004214238,0.54872012,0.010280243,0.33393037,0.25187922,0.3281239,0.4199701,0.6516915,0.23802863,0.45083791,0.43580076,0.18174763,0.48284754,0.32456064,0.33653411,0.16415711,0.12201399,0.28978008,0.34400323,0.19183777,0.00694558
0,0,0.92250901,0.091086268,0.038192149,0.38310644,0.10015897,0.64821213,0.024134697,0.10804665,0.55369508,0.4503713,0,0.40430105,0.72919768,0.35756651,0.11585711,0.16837226,0.48602048,0.53996426,0.38022631,0.60353434,0,0,0,0.035707776,0.35466135,0,0.016220726,0.40752232,0,0.28012046,0,0.49056351,0.11826885,0.78682095,0.4046309,0.50461513,0.2354167,0.63654327,0.078235336,0,0.36680201,0.46866074,0.63248736,0.2021843,0.24885345,0.11771424,0.11498853,0.29206175,0.22492135,0.18213199,0.55338192,0.15416637,0.20300174,0.34548408,0.32905278,0,0.51311755,0.00446853,0.35950544,0.26093972,0.34329516,0.42047507,0.62266809,0.28249711,0.44619608,0.43002972,0.19581729,0.46626741,0.28570458,0.33010623,0.1341729,0.12679742,0.2884385,0.39058533,0.20540553,0.016922832
0,0,1.0198245,0.087873287,0.070266441,0.3478846,0.14565085,0.66076577,0.047408585,0.1045201,0.59787631,0.44182414,0,0.42352527,0.68828505,0.39672473,0.12811527,0.1322753,0.51109076,0.53308088,0.33673689,0.54894376,0,0,0,0.035663079,0.35347232,0,0.026710123,0.38491172,0,0.25203338,0,0.48576093,0.1440125,0.74900526,0.37389013,0.51804721,0.20149468,0.6829204,0.070412658,0,0.37173733,0.4456844,0.59787208,0.18281527,0.24122266,0.11215517,0.1174091,0.27977321,0.26717657,0.18916662,0.4933773,0.14276884,0.18986437,0.33416921,0.31564659,0,0.5658502,0.003774409,0.36568284,0.25599849,0.30600727,0.42454183,0.60368532,0.28685108,0.47355065,0.39851007,0.19747078,0.44987202,0.29315427,0.32824579,0.17312968,0.12825823,0.25331238,0.33527157,0.19553341,0.009125735
0,0,1.0374676,0.079887234,0.046877671,0.3578876,0.11891153,0.69806015,0.023885634,0.086719595,0.60812914,0.43745592,0,0.40484214,0.67333013,0.37500814,0.10690271,0.13977502,0.51380461,0.52397746,0.34879732,0.56151611,0,0,0,0.030824127,0.35443133,0,0.036838736,0.39643335,0,0.26828563,0,0.48521042,0.12691045,0.72054833,0.41045207,0.51407409,0.19120567,0.75441861,0.096745111,0.003706215,0.40078875,0.45726132,0.67815346,0.16156411,0.22665294,0.12302174,0.1091722,0.25609171,0.23460132,0.19617794,0.50058591,0.13407972,0.16569151,0.31224942,0.30877677,0,0.59304023,0,0.34047931,0.27856103,0.32489401,0.39878815,0.65470099,0.31160587,0.47668928,0.41056547,0.21763995,0.45387366,0.27329594,0.36396685,0.18429814,0.1270081,0.2015835,0.32108089,0.17929766,0.003688597
0,0,1.088173,0.085988857,0.044585649,0.43037885,0.11444589,0.66751528,0.04885368,0.058772635,0.60912198,0.42196232,0,0.38397169,0.70788801,0.37199762,0.1317918,0.14561546,0.48995027,0.50927413,0.35301259,0.46954018,0,0,0,0.083486505,0.38501832,0,0.024452381,0.38862795,0,0.23377809,0,0.54313147,0.13746361,0.74860358,0.39560658,0.49905318,0.21491691,0.75504649,0.10978707,0,0.39537093,0.53016406,0.59160095,0.18156631,0.21177255,0.12630087,0.13845989,0.26513755,0.26374292,0.18713953,0.50808227,0.10519832,0.23171422,0.28348404,0.35808846,0,0.60562569,0.008503255,0.32341772,0.24992083,0.33218181,0.44479087,0.65690249,0.27581525,0.47144809,0.33834717,0.21444221,0.47167265,0.25027132,0.32887113,0.17847389,0.1311218,0.21715227,0.32513011,0.15061305,0.008970302
0,0,1.0487398,0.093382493,0.03951611,0.44450226,0.15701555,0.73570114,0.041195642,0.056293953,0.6652354,0.43218604,0,0.44029945,0.6802721,0.40551972,0.14284162,0.14716813,0.48445272,0.51463759,0.31095132,0.45141172,0,0,0,0.052603547,0.36354622,0,0.040047947,0.36510399,0,0.23777422,0,0.55568814,0.12157699,0.67504275,0.38379836,0.49336347,0.15910821,0.78346878,0.10294077,0.003665749,0.36881378,0.46914446,0.66426712,0.17422405,0.2696875,0.10992042,0.13141604,0.25314713,0.28355125,0.20273222,0.52171314,0.073659614,0.20880236,0.3028461,0.31926036,0,0.6427784,0.003942264,0.3042013,0.22232561,0.35745931,0.43627989,0.64370304,0.27321431,0.47278047,0.26794553,0.23415366,0.49856457,0.27760977,0.34979558,0.20089062,0.13219567,0.21959516,0.30503768,0.14341384,0.01075192
0,0,1.0563471,0.083851382,0.050875194,0.46424174,0.1383471,0.66465294,0.072449699,0.055265825,0.63595074,0.42378852,0,0.42514583,0.68793112,0.40015715,0.1292156,0.128732,0.45565957,0.56091517,0.36105654,0.42768696,0,0,0,0.053732354,0.37004882,0,0.024194462,0.35828504,0,0.19788165,0,0.58063215,0.14079908,0.7243247,0.41571063,0.5211758,0.15850806,0.82255507,0.10170955,0.003970621,0.36015925,0.48886764,0.55384296,0.17081749,0.27738866,0.090521097,0.10550819,0.26725838,0.28115699,0.2236557,0.55215389,0.093845643,0.23685081,0.26878121,0.34040934,0,0.62209725,0,0.28972754,0.23613781,0.34131575,0.41943023,0.5994581,0.29011202,0.51086587,0.26453561,0.22424556,0.51104206,0.28028488,0.35829341,0.23163921,0.10871214,0.21228252,0.32605267,0.17438404,0.008036682
0,0,1.070455,0.0868086,0.028740875,0.44865769,0.12450358,0.69670081,0.057000063,0.056210175,0.62531471,0.4624542,0,0.42710623,0.69044942,0.41648293,0.15470943,0.1246383,0.42837512,0.5808742,0.372163,0.42978033,0,0,0,0.057046633,0.40199465,0,0.028701585,0.33571374,0,0.18628478,0,0.62108731,0.16642152,0.69491196,0.41987583,0.54459679,0.16232714,0.83801603,0.083872125,0,0.38396832,0.54330802,0.58148617,0.16435848,0.27838451,0.085369639,0.12048266,0.31865788,0.2979005,0.22045897,0.4672952,0.088939875,0.24342583,0.25142598,0.39646485,0,0.58093101,0,0.31284419,0.22868624,0.35588309,0.44133836,0.58960909,0.2720921,0.54631513,0.19985808,0.17066805,0.50586021,0.26155171,0.3345755,0.24896529,0.097715095,0.24156141,0.28570086,0.20025915,0.021971464
0,0,1.0631994,0.078522168,0.05013581,0.4428789,0.14710732,0.7051667,0.065353237,0.034985155,0.62464422,0.44533798,0,0.45776737,0.69836301,0.42847371,0.16028376,0.15002614,0.42695573,0.67746407,0.39247373,0.44677174,0,0,0,0.049612857,0.39613512,0,0.011948665,0.31934324,0,0.17777881,0,0.66962975,0.17914706,0.69948614,0.41539466,0.53417355,0.1884536,0.83340019,0.12889515,0,0.4339385,0.49434361,0.5799877,0.18404153,0.27439409,0.068123028,0.12913921,0.29401156,0.33704013,0.23942189,0.48347303,0.10015299,0.2330299,0.28668171,0.41534269,0,0.62010837,0,0.32343227,0.23411596,0.36780033,0.44949737,0.60520512,0.29975712,0.56340647,0.20618807,0.22971959,0.52623665,0.28710288,0.36571527,0.23769994,0.13115294,0.20146748,0.26779363,0.16738126,0.0123418
0,0,1.0189278,0.064729773,0.029281894,0.39415053,0.17193286,0.68475515,0.10136124,0.041606046,0.65176266,0.45826009,0,0.44006184,0.66777027,0.40460044,0.15676166,0.16140784,0.45693925,0.72568995,0.39129367,0.43509409,0,0,0,0.067354195,0.41859117,0,0.010804473,0.31778288,0,0.16034015,0,0.66486347,0.19269571,0.71104598,0.4540692,0.56862611,0.11533502,0.86631697,0.12591673,0,0.43496045,0.56108284,0.60251111,0.17579789,0.29292315,0.097755097,0.11033741,0.35374644,0.3633891,0.22579867,0.49474218,0.11610514,0.2256311,0.25804159,0.43248993,0,0.61920041,0,0.30250707,0.26986402,0.32827392,0.47702006,0.63400066,0.3038609,0.61545509,0.20345287,0.24065983,0.50829124,0.2712951,0.37062126,0.20306969,0.1116681,0.21698849,0.26997826,0.14429063,0.011165453
0,0,1.0544854,0.096663564,0.039365057,0.40199235,0.15727577,0.71614093,0.081131667,0.041115958,0.67323172,0.42184302,0,0.46968853,0.69416362,0.4437986,0.16360188,0.17117439,0.48987734,0.74605054,0.36910319,0.46729249,0,0,0,0.055711351,0.42620423,0,0.004029589,0.32249808,0,0.1706865,0,0.6934222,0.22983494,0.77633399,0.44449776,0.600779,0.15309228,0.9372642,0.13114069,0.004762716,0.44516152,0.55427134,0.55294406,0.19705464,0.29685757,0.080619238,0.12057861,0.33167264,0.37142631,0.23725677,0.46438628,0.09610749,0.24866614,0.28129232,0.45942193,0,0.70234638,0.003893589,0.31111339,0.25366747,0.32705566,0.45911101,0.65514755,0.29205057,0.64728814,0.20911163,0.20576777,0.49337873,0.30922645,0.41074547,0.1998869,0.10322993,0.18873532,0.24585554,0.16123214,0.011723088
0,0,1.0747004,0.093219884,0.058901977,0.38723299,0.15806721,0.67237383,0.11501379,0.059081554,0.66957277,0.43748,0,0.47825271,0.66067559,0.42221767,0.14864323,0.19576724,0.49727798,0.83454096,0.41811422,0.45563111,0,0,0,0.060587358,0.51080525,0,0.006326454,0.33426037,0,0.15910408,0,0.71604723,0.22376107,0.80681199,0.47422481,0.61264127,0.14192928,1.0943586,0.11631012,0.003681858,0.48251802,0.48314407,0.56798625,0.19121003,0.32631084,0.073305443,0.14005479,0.33925721,0.45020893,0.24216059,0.4439314,0.11377591,0.23031546,0.35957962,0.44833452,0,0.68282968,0,0.3270109,0.26307905,0.32173645,0.46289688,0.65771449,0.3275567,0.73505563,0.18357876,0.21193072,0.47249326,0.25564718,0.39201403,0.18792154,0.099699631,0.19497335,0.22483437,0.16437231,0.023000874
0,0,1.0340676,0.13265997,0.045537598,0.36592552,0.18234244,0.68773311,0.14975819,0.040864289,0.72398496,0.42724368,0,0.48699909,0.66453332,0.46605384,0.13765727,0.21717873,0.50145841,0.95843834,0.42660454,0.45841312,0,0,0,0.06660071,0.54921412,0,0.016285002,0.32725412,0,0.17090577,0,0.76248538,0.25975496,0.78157598,0.53206939,0.62521255,0.12034799,1.2004609,0.13830903,0.004552643,0.49435267,0.5273574,0.55020261,0.19750413,0.32892245,0.091271132,0.13145265,0.35742077,0.44859922,0.24650364,0.43264338,0.11761939,0.21521115,0.32097346,0.4889836,0,0.67834955,0.004254501,0.32343543,0.26760626,0.34818158,0.52264524,0.67510182,0.307621,0.77863264,0.22266227,0.24392237,0.48132136,0.30447519,0.36184499,0.19129026,0.12070169,0.21164975,0.19754824,0.17444508,0.011490603
0,0,1.1008856,0.1425437,0.084165901,0.40800095,0.15090069,0.71433747,0.10026455,0.079080239,0.74486655,0.41890731,0,0.48913762,0.69836056,0.46565896,0.1492008,0.18895161,0.56195313,0.92026168,0.42908493,0.45993492,0,0,0,0.080783792,0.73017812,0,0.011850393,0.33340508,0,0.18969376,0,0.73092222,0.25824037,0.75671983,0.52799577,0.66725105,0.11127682,1.2476114,0.14208207,0.006602125,0.51230395,0.4918178,0.62064457,0.20738482,0.35000348,0.07039813,0.098214254,0.41126987,0.57134187,0.24228886,0.42411697,0.14097293,0.21510318,0.35742447,0.49268937,0,0.63557756,0.011112345,0.3172048,0.24902262,0.34533045,0.53477538,0.75272733,0.33063528,0.82693481,0.22467306,0.21637112,0.52177674,0.29471514,0.38531616,0.22998539,0.097005986,0.1891866,0.17325178,0.14343093,0.011602227
0,0.003680055,1.0921141,0.1792001,0.098621443,0.42195433,0.1861783,0.73204476,0.10524818,0.060253751,0.80596727,0.42432171,0,0.49690473,0.70378935,0.45769989,0.12198488,0.21077727,0.62778103,0.96552545,0.36583295,0.46567968,0,0,0,0.088637136,0.79407811,0,0.007664587,0.33515865,0,0.21371225,0,0.75175989,0.261962,0.74919826,0.50622231,0.72285324,0.08999861,1.3051153,0.16240153,0.01243432,0.48082745,0.49997002,0.60626304,0.20536166,0.32592219,0.062258892,0.11444748,0.42010885,0.65671778,0.23928538,0.4187606,0.13711824,0.20681089,0.34864584,0.55891705,0.004904551,0.66164905,0,0.32500666,0.30248868,0.33849886,0.56316602,0.72310954,0.29530999,0.84265912,0.23553842,0.22481447,0.54368883,0.27175489,0.41180462,0.24232671,0.10158677,0.18787399,0.15418494,0.16270584,0.011698014
0,0.003686301,1.1621406,0.1878369,0.11749256,0.40979159,0.18319309,0.71066505,0.14327101,0.075647637,0.86388212,0.43487811,0,0.45549726,0.74797904,0.43478569,0.15150221,0.23373969,0.67432642,1.016523,0.39366671,0.44250384,0,0,0,0.08121758,1.2125987,0,0.02015296,0.37423241,0,0.24014388,0,0.75773484,0.28525665,0.77742136,0.54778433,0.77089834,0.11554972,1.2425407,0.18064755,0.003803335,0.50222224,0.56370246,0.60582644,0.19679707,0.3805362,0.079675816,0.14514655,0.52072257,0.78109771,0.24390404,0.46504787,0.15078986,0.21368386,0.36772209,0.5708369,0.00812764,0.67151076,0.011009075,0.32406676,0.26574194,0.35086754,0.56569523,0.79903859,0.3091661,0.8721664,0.2573787,0.24773979,0.50177813,0.31394371,0.41853932,0.24218163,0.11647321,0.18471782,0.11900878,0.17945972,0.017025419
0,0,1.1793613,0.23501739,0.11778825,0.41195285,0.15995751,0.74062192,0.15698153,0.065718457,0.88457441,0.43587676,0,0.51084399,0.77333099,0.51426655,0.1506982,0.18961139,0.7125985,1.142815,0.40106785,0.44778317,0,0,0,0.067089483,1.3931904,0,0.035640657,0.39010641,0,0.21344434,0,0.73895222,0.27185085,0.78485775,0.52927494,0.83712113,0.10238343,1.3116251,0.18738289,0.011307217,0.49515247,0.52908802,0.59391719,0.20206772,0.36499545,0.070165306,0.15816855,0.56674165,0.82902563,0.23369947,0.46440008,0.1709037,0.23550473,0.36560288,0.58105826,0.003754292,0.69251597,0.011749061,0.34669566,0.28901568,0.37870783,0.58511394,0.84396982,0.33349273,0.92926627,0.27233848,0.30087483,0.51394141,0.32800603,0.44132897,0.31470385,0.11062635,0.17135651,0.10355473,0.21343713,0.013835983
0,0.021644646,1.1514461,0.19111152,0.12391951,0.37077451,0.17011735,0.76055056,0.17556354,0.049786869,0.84153271,0.38651121,0,0.52781534,0.82722902,0.51677841,0.16190872,0.18309818,0.78381926,1.2164252,0.3789559,0.44435692,0,0,0,0.054243151,1.4563878,0,0.011493568,0.38497639,0,0.28006485,0,0.76230156,0.29713339,0.82750541,0.49951077,0.8676641,0.10483527,1.2897525,0.13634309,0.008930299,0.46487185,0.53730685,0.60764885,0.21738409,0.3675819,0.09027867,0.15905468,0.65955484,0.84622896,0.24127005,0.4701716,0.19638327,0.21713521,0.4036828,0.61319143,0.015103924,0.72406632,0.031162772,0.32937631,0.28059816,0.375705,0.60728645,0.78218877,0.34589991,0.94062728,0.23910266,0.31903842,0.48708975,0.33834231,0.49285081,0.32198367,0.10419102,0.19060877,0.10021605,0.20108566,0.007574235
