%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

MicroFluidic ".csv" file named /Volumes/MICROSCOPE/Aggregated_LB+tween_Planktonic_2ml_37C/WT_013122/WT.csv processed on ---> 2/14/2022 at 15:21

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

# % This file contains Oufti suggested parameters for wildtype E. coli in LB
# 
# %High-throughput
# outCsvFormat = 0
# csvFileEdit = 0
# runSerial = 0
# 
# %Parallel Computation
# maxWorkers = 12
# 
# %General
# algorithm = subpixel
# invertimage = 0
# interpoutline = 0
# interSigma = 0
# 
# 
# % Pixel-based parameters
# areaMin =250
# areaMax = 5000
# splitregions = 1
# displayW = 0
# wShedNum = 5800
# 
# 
# %Constraints (alg. subpixel)
# cellwidth = 15
# wspringconst = 0.1
# rigidity = 0.8
# rigidityB = 4
# 
# % Image forces (alg. subpixel)
# imageforce = 7
# attrCoeff = 0.3
# repCoeff = 0.9
# neighRep = 9
# attrPower = 8
# 
# %Contour fitting (alg. subpixel)
# fitDisplay = 0
# fitMaxIter = 120
# moveall = 0.3
# fitStep = 0.3
# fitStepM = .6
# fitCondition = 0
# 
# 
# %Mesh Creation
# fsmooth = 25
# roiBorder = 22.5
# noCellBorder = 1
# meshStep = 1
# getmesh = 1
# 
# % Joining and splitting
# splitThreshold = 0.63
# joindist = 5
# joinangle = 0.2
# joindilate = 1
# 
# 
# %parameters added after Segmentation Module
# edgemode = 4
# erodeNum = 2
# openNum = 2
# invertimage = 0
# thresFactorM = 0.81497
# thresFactorF = 0.81497
# threshminlevel = 0.77143
# edgeSigmaL = 1
# valleythresh1 = 0
# valleythresh2 = 0.0001
# edgeSigmaV = 0.5
# crossthresh = 0.34

$ cellListN 2 1 1 1 1 1 4 3 2 1 4 1 1 0 1 2 1 1 1 8 11 5 1 11 6 4 9 2 1 1 2 1 1



$ shiftframes

% parameter values
frameNumber,ancestors,birthframe,box,descendants,divisions,mesh,length,area,polarity,signal0,spots,objects,cellId;
#1, ,1,748;488;107;85, , ,831.401 832.098 831.762 831.135 830.492 829.806 829.1 828.357 827.587 826.795 826.014 825.199 824.356 823.538 822.729 821.886 821.059 820.229 819.375 818.481 817.594 816.776 815.899 814.926 813.939 812.944 811.961 810.964 809.992 809.039 808.145 807.223 806.335 805.469 804.599 803.761 803.027 802.31 801.616 800.885 800.115 799.356 798.591 797.758 796.855 796.049 795.217 794.33 793.43 792.536 791.653 790.812 789.936 789.084 788.258 787.454 786.652 785.862 785.094 784.41 783.617 782.891 782.166 781.412 780.611 779.712 778.724 777.642 776.291 773.187 773.039 ;546.641 544.266 542.687 541.79 540.953 540.261 539.635 539.093 538.598 538.132 537.631 537.191 536.801 536.361 535.901 535.498 535.057 534.605 534.161 533.74 533.256 532.602 531.988 531.492 531 530.516 530.019 529.572 529.111 528.659 528.138 527.75 527.354 526.971 526.648 526.301 525.775 525.24 524.668 524.15 523.67 523.131 522.552 522.028 521.567 520.92 520.296 519.758 519.25 518.751 518.261 517.729 517.286 516.829 516.342 515.831 515.327 514.829 514.343 513.792 513.45 513.018 512.557 512.097 511.654 511.293 511.001 510.788 510.873 512.985 513.14 ;831.401 830.831 829.276 827.898 826.763 825.669 824.626 823.636 822.659 821.659 820.677 819.688 818.707 817.816 816.834 815.848 814.918 814.031 813.225 812.431 811.66 810.874 810.106 809.286 808.505 807.69 806.86 806.073 805.212 804.273 803.307 802.38 801.448 800.483 799.517 798.499 797.456 796.436 795.425 794.42 793.466 792.574 791.754 790.968 790.146 789.229 788.346 787.498 786.661 785.806 784.919 784.016 783.141 782.292 781.472 780.709 779.924 779.004 777.954 776.691 775.865 775.242 774.508 773.791 773.011 772.414 772.119 771.453 771.237 771.678 773.039 ; 546.641 547.327 548.754 549.732 550.026 550.103 549.964 549.645 549.262 548.908 548.5 548.091 547.654 547.04 546.597 546.157 545.624 545.035 544.349 543.695 543.056 542.499 541.967 541.569 541.13 540.764 540.422 539.968 539.631 539.422 539.211 538.839 538.413 537.996 537.531 537.131 536.742 536.284 535.813 535.343 534.815 534.222 533.566 532.911 532.359 531.99 531.582 531.121 530.636 530.165 529.723 529.283 528.768 528.191 527.561 526.84 526.157 525.681 525.367 525.305 524.525 523.465 522.598 521.752 521.02 520.099 518.851 518.075 516.786 514.745 513.14, 69.7562 , 802.707 , 0, , , ,1,
