%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

MicroFluidic ".csv" file named /Volumes/MICROSCOPE/Aggregated_LB+tween_Planktonic_2ml_37C/mptC KO_021122/mptC_KO.csv processed on ---> 2/14/2022 at 16:46

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

# % This file contains Oufti suggested parameters for wildtype E. coli in LB
# 
# %High-throughput
# outCsvFormat = 0
# csvFileEdit = 0
# runSerial = 0
# 
# %Parallel Computation
# maxWorkers = 12
# 
# %General
# algorithm = subpixel
# invertimage = 0
# interpoutline = 0
# interSigma = 0
# 
# 
# % Pixel-based parameters
# areaMin =250
# areaMax = 5000
# splitregions = 1
# displayW = 0
# wShedNum = 5800
# 
# 
# %Constraints (alg. subpixel)
# cellwidth = 15
# wspringconst = 0.1
# rigidity = 0.8
# rigidityB = 4
# 
# % Image forces (alg. subpixel)
# imageforce = 7
# attrCoeff = 0.3
# repCoeff = 0.9
# neighRep = 9
# attrPower = 8
# 
# %Contour fitting (alg. subpixel)
# fitDisplay = 0
# fitMaxIter = 120
# moveall = 0.3
# fitStep = 0.3
# fitStepM = .6
# fitCondition = 0
# 
# 
# %Mesh Creation
# fsmooth = 25
# roiBorder = 22.5
# noCellBorder = 1
# meshStep = 1
# getmesh = 1
# 
# % Joining and splitting
# splitThreshold = 0.63
# joindist = 5
# joinangle = 0.2
# joindilate = 1
# 
# 
# %parameters added after Segmentation Module
# edgemode = 4
# erodeNum = 2
# openNum = 2
# invertimage = 0
# thresFactorM = 0.81497
# thresFactorF = 0.81497
# threshminlevel = 0.77143
# edgeSigmaL = 1
# valleythresh1 = 0
# valleythresh2 = 0.0001
# edgeSigmaV = 0.5
# crossthresh = 0.34

$ cellListN 12 19 18 20 16 12 6 8 9 28 8 25 10 10



$ shiftframes

% parameter values
frameNumber,ancestors,birthframe,box,descendants,divisions,mesh,length,area,polarity,signal0,spots,objects,cellId;
#1, ,1,435;664;70;105, , ,461.618 461.067 459.639 458.455 457.908 457.88 458.201 458.408 458.576 458.894 459.259 459.675 460.057 460.412 460.752 461.106 461.395 461.639 461.838 461.914 462.03 462.375 462.718 462.967 463.215 463.501 463.849 464.302 464.69 464.991 465.299 465.546 465.674 465.83 465.968 465.936 465.989 466.198 466.338 466.371 466.465 466.572 466.698 466.736 466.831 466.938 467.011 467.08 467.086 467.104 467.213 467.279 467.272 467.432 467.68 468.005 468.423 469.145 469.993 470.94 472.231 474.95 475.107 ;687.706 688.125 689.602 691.012 692.242 693.326 694.298 695.312 696.336 697.288 698.206 699.091 699.978 700.868 701.757 702.633 703.527 704.432 705.351 706.31 707.262 708.153 709.056 709.998 710.949 711.895 712.823 713.716 714.618 715.532 716.432 717.339 718.267 719.186 720.111 721.076 722.032 722.972 723.937 724.932 725.927 726.924 727.916 728.916 729.898 730.869 731.836 732.798 733.763 734.716 735.649 736.583 737.521 738.443 739.362 740.283 741.207 742.121 743.04 743.967 744.879 745.697 745.687 ;461.618 463.889 465.133 466.14 466.947 467.644 468.3 468.902 469.422 469.903 470.387 470.734 470.94 471.242 471.687 472.095 472.414 472.853 473.294 473.677 474.143 474.375 474.545 474.711 474.933 475.242 475.448 475.558 475.75 476.084 476.311 476.539 476.81 477.124 477.339 477.636 477.934 478.077 478.194 478.371 478.6 478.903 479.209 479.49 479.838 480.137 480.206 480.372 480.773 481.097 481.26 481.402 481.62 481.638 481.525 481.344 481.12 480.566 479.762 478.636 477.759 475.111 475.107 ; 687.706 687.144 687.695 688.322 689.003 689.708 690.43 691.188 692.001 692.857 693.736 694.694 695.724 696.725 697.681 698.66 699.678 700.658 701.638 702.635 703.598 704.623 705.654 706.674 707.668 708.632 709.626 710.651 711.662 712.647 713.673 714.708 715.739 716.763 717.807 718.827 719.838 720.866 721.885 722.882 723.86 724.822 725.784 726.758 727.728 728.717 729.752 730.776 731.771 732.787 733.834 734.89 735.938 737.006 738.081 739.151 740.214 741.289 742.367 743.451 744.51 745.686 745.687, 60.848 , 698.352 , 0, , , ,1,
#1, ,1,573;814;62;92, , ,600.796 598.889 597.952 596.822 596.312 595.96 595.862 595.885 596.113 596.284 596.319 596.407 596.579 596.751 596.873 597.053 597.265 597.394 597.53 597.691 597.797 597.893 598.05 598.26 598.462 598.585 598.672 598.785 598.9 598.996 599.071 599.103 599.119 599.169 599.179 599.138 599.064 599.022 598.992 598.972 599.038 599.209 599.757 600.544 601.453 602.436 604.143 605.492 ;836.609 837.752 838.845 839.98 841.083 842.196 843.294 844.378 845.421 846.46 847.512 848.547 849.559 850.563 851.57 852.559 853.536 854.523 855.5 856.46 857.417 858.36 859.278 860.175 861.062 861.951 862.84 863.73 864.627 865.533 866.446 867.367 868.296 869.23 870.174 871.131 872.103 873.095 874.105 875.13 876.165 877.201 878.223 879.225 880.21 881.183 882.129 882.533 ;600.796 602.937 603.954 604.829 605.643 606.345 606.832 607.187 607.502 607.818 608.044 608.256 608.485 608.749 609.041 609.174 609.327 609.54 609.825 610.156 610.433 610.632 610.828 611.026 611.195 611.35 611.4 611.335 611.337 611.423 611.485 611.491 611.536 611.655 611.656 611.618 611.582 611.531 611.503 611.481 611.416 611.264 611.046 610.392 609.488 608.395 607.344 605.492 ; 836.609 837.37 838.262 839.15 840.015 840.865 841.725 842.6 843.487 844.385 845.314 846.255 847.202 848.149 849.099 850.088 851.079 852.064 853.042 854.024 855.03 856.065 857.113 858.174 859.252 860.342 861.448 862.561 863.657 864.74 865.82 866.897 867.966 869.028 870.084 871.127 872.153 873.159 874.146 875.117 876.079 877.038 878.003 878.989 879.993 881.012 882.035 882.533, 46.5032 , 520.292 , 0, , , ,2,
#1, ,1,1003;171;77;88, , ,1054.66 1051.27 1049.96 1048.92 1048.21 1047.47 1046.68 1045.89 1045.09 1044.32 1043.57 1042.8 1042.07 1041.37 1040.66 1039.96 1039.28 1038.67 1038.07 1037.31 1036.63 1036.09 1035.58 1034.95 1034.26 1033.57 1032.85 1032.12 1031.37 1030.62 1029.85 1029.05 1028.34 1027.77 1027.26 1026.84 1026.64 1026.42 1026.28 1026.17 1026.09 1026.12 1026.26 1026.49 1026.82 1027.37 1028.5 1029.6 1030.82 1032.21 ;195.642 193.519 193.617 193.991 194.694 195.359 195.973 196.588 197.219 197.883 198.593 199.31 200.071 200.882 201.687 202.504 203.331 204.204 205.079 205.803 206.588 207.488 208.409 209.231 210.014 210.819 211.632 212.467 213.338 214.255 215.216 216.224 217.33 218.536 219.784 221.061 222.369 223.629 224.85 226.02 227.14 228.222 229.273 230.299 231.311 232.321 233.349 234.358 235.366 236.091 ;1054.66 1056.59 1056.5 1056.13 1055.63 1055.03 1054.35 1053.7 1053.02 1052.34 1051.67 1051 1050.31 1049.65 1048.98 1048.37 1047.78 1047.27 1046.69 1046.08 1045.46 1044.8 1044.19 1043.68 1043.13 1042.56 1042.03 1041.58 1041.22 1040.82 1040.48 1040.27 1040.13 1039.95 1039.76 1039.65 1039.63 1039.68 1039.72 1039.76 1039.76 1039.67 1039.47 1039.09 1038.45 1037.49 1036.47 1035.67 1034.9 1032.21 ; 195.642 198.894 200.22 201.261 202.178 203.002 203.741 204.5 205.227 205.929 206.622 207.3 207.939 208.592 209.24 209.931 210.647 211.446 212.19 212.928 213.666 214.378 215.133 215.961 216.752 217.508 218.267 219.042 219.827 220.531 221.223 221.933 222.62 223.254 223.872 224.521 225.211 225.946 226.721 227.544 228.41 229.31 230.231 231.157 232.072 232.963 233.848 234.747 235.645 236.091, 48.6062 , 539.12 , 0, , , ,3,
